calendar_DT,trade_ID,security_ID,client_ID,shares_QTY,amount
19-Oct-22,37398,7A60PU6LA,I7V8,200,25235.95
19-Oct-22,37399,803JDIPC5,QGFC,120,16189.1
19-Oct-22,37400,6LAMZWV0E,S22N,290,10278.8
19-Oct-22,37401,OKO7CADXH,OS4O,490,36342.9
19-Oct-22,37402,MKY8VX749,ZTIV,435,22760.2
19-Oct-22,37403,CCDLNBP2K,DMJ0,345,6607.8
19-Oct-22,37404,3TWMNPFVM,6SL0,330,30469.3
19-Oct-22,37405,GMCV7WV9G,MCHK,290,3303.9
19-Oct-22,37406,GUPR5VAIA,HBFS,95,2936.8
19-Oct-22,37407,2MZFKO2AY,MZR1,400,19823.4
19-Oct-22,37408,08G3RWKOK,Z99L,330,19256.5
19-Oct-22,37409,GRCDYDO93,0EJL,255,19864.6
19-Oct-22,37410,Z2SNCCWSM,0TKA,150,3040.5
19-Oct-22,37411,VVOKNM2WY,2KS9,175,608.1
19-Oct-22,37412,IXLU17BU5,ZAZJ,445,7394.1
19-Oct-22,37413,1C48KTLA4,76LI,45,8299.5
19-Oct-22,37414,NR041R805,4FN4,80,8752.2
19-Oct-22,37415,ZPYPNUF7M,OMQH,345,9808.5
19-Oct-22,37416,JD7K0U8KN,8SHO,485,1358.1
19-Oct-22,37417,BRYQ9RXP1,C7N8,145,32905.95
19-Oct-22,37418,1ZUCNQUYG,8O5N,100,41452.95
19-Oct-22,37419,UC5N239YG,Y3VJ,485,4273.5
19-Oct-22,37420,EPWBOL20L,ITM7,150,5128.2
19-Oct-22,37421,S5CI1BFIX,Q24O,220,14529.9
19-Oct-22,37422,6N9ROW6TA,OB6Q,35,36324.75
19-Oct-22,37423,J9MQ771SI,3SC8,415,10000
19-Oct-22,37424,R5L07KV16,4QDF,305,4375
19-Oct-22,37425,UN7TJQXWS,HLEG,115,10625
19-Oct-22,37426,RMZ9NSM97,YH55,410,2031.25
19-Oct-22,37427,YLG3JB6DR,NF6W,65,6718.75
19-Oct-22,37428,KNVU4P1AW,JLRH,410,1093.75
19-Oct-22,37429,D4OJ1L8S9,ZNAP,220,10781.25
19-Oct-22,37430,P73E044LQ,V2FN,15,7968.75
19-Oct-22,37431,PVAPRZ6FA,HOCZ,60,2031.25
19-Oct-22,37432,BR0PCATBH,E6QV,10,13125
19-Oct-22,37433,5KX0HP1OO,COP4,390,1875
19-Oct-22,37434,Q59BSJIJA,VVAO,465,8437.5
19-Oct-22,37435,Z0LYDJHV0,0A6F,485,3593.75
19-Oct-22,37436,BM7P9P9B2,YQL2,305,937.5
19-Oct-22,37437,O1KLLWXR4,P6JB,255,7968.75
19-Oct-22,37438,BL5F9Z47L,DF69,130,3963.75
19-Oct-22,37439,U39ZKW51J,K4RW,90,11513.75
19-Oct-22,37440,T33SH56I4,2OYF,350,7927.5
19-Oct-22,37441,TP086V77Z,CRRN,430,3963.75
19-Oct-22,37442,0WZ0W0IUK,6JMZ,50,13778.75
19-Oct-22,37443,B1WWORGA1,PCBQ,45,6606.25
19-Oct-22,37444,6Y4Y74QMO,1BY8,410,16987.5
19-Oct-22,37445,FK9BA0KMV,FZCH,145,14911.25
19-Oct-22,37446,FAOKK3VBO,6LN0,120,3963.75
19-Oct-22,37447,MPAWMMXBO,PXI4,90,13590
19-Oct-22,37448,P0JM7LZOY,KIZD,65,10570
19-Oct-22,37449,NUD2HSSEV,1V3C,395,13590
19-Oct-22,37450,ICH3VHSAP,78T3,170,8871.25
19-Oct-22,37451,WWORDWSSV,KU2H,470,23842.5
19-Oct-22,37452,I9I0I24WQ,0PZP,285,14866.5
19-Oct-22,37453,7VUFUZBKN,VX88,295,3646.5
19-Oct-22,37454,4JVA8LXXK,YP5T,260,499.4
19-Oct-22,37455,S7UHMOFOD,466,125,1747.9
19-Oct-22,37456,L5MHTN1WU,4GKO,190,23222.1
19-Oct-22,37457,KBWL13XCW,RZQS,140,23971.2
19-Oct-22,37458,PGCXMP5UX,UCZO,420,3495.8
19-Oct-22,37459,6I8GYS9CO,71IV,0,20725.1
19-Oct-22,37460,XINI2NIS4,SJAM,435,9738.3
19-Oct-22,37461,Y0N3GDGA2,DM0V,135,7491
19-Oct-22,37462,7E862ZLZL,R4LD,80,22223.3
19-Oct-22,37463,I4PMMGG4P,1DNT,405,16230.5
19-Oct-22,37464,M0VYNA6CG,HXEV,220,16480.2
19-Oct-22,37465,SQJ5SE9HA,DFPR,330,8151
19-Oct-22,37466,39Z82D02W,RJZV,430,0
19-Oct-22,37467,WFVK9IV1K,ZFTE,320,0
19-Oct-22,37468,Q161E4NK1,TZEE,155,22258.5
19-Oct-22,37469,AC9XBJ9ZX,17IV,285,9718.5
19-Oct-22,37470,MMK6P63YD,H5WG,495,3448.5
19-Oct-22,37471,NFDXBYFAA,4E6U,420,8151
19-Oct-22,37472,JSGY64ZHL,L8FK,160,13167
19-Oct-22,37473,7KELRQZUX,TX28,195,17556
19-Oct-22,37474,2UJAF14MD,WR1L,315,627
19-Oct-22,37475,M6F8OD3VC,C5TE,465,11599.5
19-Oct-22,37476,BJ22U6OFP,GR7G,325,18289.35
19-Oct-22,37477,P06CD4BQ8,RZC2,85,16403.85
19-Oct-22,37478,L79B2W62Y,JRIM,210,9238.95
19-Oct-22,37479,BQEZOTGO6,MVNF,200,18666.45
19-Oct-22,37480,G2ADX2M3A,HSBE,45,10935.9
19-Oct-22,37481,0JKBYWD1V,K6DK,280,3582.45
19-Oct-22,37482,LI9CKMRVN,LTBP,235,6599.25
19-Oct-22,37483,6WNYQILVE,H831,145,12444.3
19-Oct-22,37484,EFY4IY5CR,FGDB,215,4336.65
19-Oct-22,37485,4W3DO2W6C,UFLB,295,18851.7
19-Oct-22,37486,6RD7TLLD1,K1SR,115,43987.3
19-Oct-22,37487,THD2IHUIY,9Z7K,215,14363.2
19-Oct-22,37488,I9WB76BR7,RQUG,75,19300.55
19-Oct-22,37489,PFJUF0CHZ,G8UK,460,39498.8
19-Oct-22,37490,3JWSA9L94,9ETL,35,16158.6
19-Oct-22,37491,CMCQRYQSZ,8H8R,180,42640.75
19-Oct-22,37492,ZT9QVTFQG,JENO,425,38152.25
19-Oct-22,37493,K4AZ5BL5W,K9NB,490,37703.4
19-Oct-22,37494,6LS12T9LP,SIRO,245,15709.75
19-Oct-22,37495,MXWC5H6XX,9UZ4,335,9425.85
19-Oct-22,37496,46AOWI5UL,KB2T,370,3772.8
19-Oct-22,37497,32ACKE2J8,1N6O,5,1296.9
19-Oct-22,37498,PN8T2N0VF,0FE7,290,6838.2
19-Oct-22,37499,P6WYLGHEG,85L8,230,6720.3
19-Oct-22,37500,ZUZGM5MCG,0HSD,295,2358
19-Oct-22,37501,M53WV1Z1N,8XDS,265,2947.5
19-Oct-22,37502,CZTE6W9MK,JYUL,155,10021.5
19-Oct-22,37503,ZYSP0MMAK,L9RU,330,2358
19-Oct-22,37504,JMQI64H6B,HIBN,380,3065.4
19-Oct-22,37505,M312CLY2V,ZT36,440,1061.1
19-Oct-22,37506,DG2UPGK9W,UVRG,250,4598.1
19-Oct-22,37507,LASJDLL5C,Q2RC,340,943.2
19-Oct-22,37508,L92YV6GVE,M67I,25,6248.7
19-Oct-22,37509,J2RXERN3X,XNRZ,160,18136.95
19-Oct-22,37510,TH4H8K859,0SSF,380,18136.95
19-Oct-22,37511,ENC8BF1LZ,I2WB,85,26042.8
19-Oct-22,37512,N755G05A1,ZC7Z,100,22322.4
19-Oct-22,37513,CNWT7CWB3,99ZI,470,7905.85
19-Oct-22,37514,IFQR6C8CL,DGD2,345,39994.3
19-Oct-22,37515,1UVF7RQHV,5HQX,335,38599.15
19-Oct-22,37516,JXZ29B56S,J8S0,435,19067.05
19-Oct-22,37517,2D39VT1TX,W9UK,20,19067.05
19-Oct-22,37518,6EJVES9ER,SS4X,65,13021.4
19-Oct-22,37519,XTPLYA5QF,L9RK,20,6510.7
19-Oct-22,37520,RXMCXGD9A,FWGN,360,11161.2
19-Oct-22,37521,TXWYJ0ZOV,OLM4,340,20927.25
19-Oct-22,37522,ZVABZEQ5R,4E8C,350,44179.75
19-Oct-22,37523,4IQMSWMV3,GQMC,480,10696.15
19-Oct-22,37524,1BWRCS6R8,65HU,135,33018.55
19-Oct-22,37525,167AAPY9X,5J7F,205,42784.6
19-Oct-22,37526,4HIPJZAVJ,T8HG,80,20462.2
19-Oct-22,37527,EYRO8R0L6,V3Z0,135,20927.25
19-Oct-22,37528,JSFQS1Y9N,WFBQ,440,7893
19-Oct-22,37529,RRX6OBLLK,P9II,280,131.55
19-Oct-22,37530,JIM9ZHUS3,0OYO,65,6709.05
19-Oct-22,37531,Y0A01LC4A,W26P,325,6709.05
19-Oct-22,37532,Y3A9AP3GQ,GIXT,490,12365.7
19-Oct-22,37533,1U2BQYCM0,8NN8,455,3551.85
19-Oct-22,37534,YWCWD93EL,KICH,85,5919.75
19-Oct-22,37535,76SW7FM0C,BYAD,45,2953.6
19-Oct-22,37536,NX06NHLH8,CIV4,260,3952
19-Oct-22,37537,52M19VDWB,YYPJ,20,832
19-Oct-22,37538,E01HQWBCD,QDDX,30,1539.2
19-Oct-22,37539,Y6BP31AOY,58F6,180,3785.6
19-Oct-22,37540,LUQ1HPMIB,AFDJ,190,1206.4
19-Oct-22,37541,Q9VX1J7ZW,1MPZ,335,2204.8
19-Oct-22,37542,AW5VKLK49,7BVP,475,11608.05
19-Oct-22,37543,G8ME0L043,H9ZP,410,14662.8
19-Oct-22,37544,90J7XUWLT,ZUIL,385,5905.85
19-Oct-22,37545,77U5B7OMG,7388,110,11608.05
19-Oct-22,37546,YWYB06NSU,59H0,165,2647.45
19-Oct-22,37547,X7AHJFYNG,2CZ8,450,15070.1
19-Oct-22,37548,PY1FFE6RQ,M429,410,1832.85
19-Oct-22,37549,Y2M81FM1A,C3RI,290,14051.85
19-Oct-22,37550,XLXB4FU87,JJNT,80,19957.7
19-Oct-22,37551,FT1WCIOOE,VGMQ,400,2647.45
19-Oct-22,37552,OTI02FMVG,OXIN,190,7738.7
19-Oct-22,37553,M8XAPQO33,PBJF,30,19143.1
19-Oct-22,37554,0ESMUOG3Q,OK2Q,495,17717.55
19-Oct-22,37555,HDJIXGZV0,ELV7,195,18328.5
19-Oct-22,37556,2O1E4DEUK,E10S,380,7112.75
19-Oct-22,37557,TRFN8AL0M,8NXE,65,25358.5
19-Oct-22,37558,XUNI7P43I,TKLJ,25,12060.75
19-Oct-22,37559,2QOQ2J24C,FCDA,400,28760.25
19-Oct-22,37560,5JZBQXLBB,IV11,485,17936.5
19-Oct-22,37561,2NGEF6YYN,E51G,305,3401.75
19-Oct-22,37562,0EP2GBLO3,P4T9,150,26286.25
19-Oct-22,37563,NL8JU8CRO,FBGJ,215,8968.25
19-Oct-22,37564,BQFVTQO4T,E6Z6,255,12370
19-Oct-22,37565,DV0QAGMX7,SL7M,300,20101.25
19-Oct-22,37566,O3K3A5STB,QIO9,455,13062.6
19-Oct-22,37567,WP6RQJUL6,U3XS,255,3504.6
19-Oct-22,37568,9KI9T2PH3,GGTJ,385,10832.4
19-Oct-22,37569,I5XSDP1K5,O5BL,445,5097.6
19-Oct-22,37570,Q2FZQUYTH,9IQT,115,7168.5
19-Oct-22,37571,NT0BF8JTZ,F0IR,465,3345.3
19-Oct-22,37572,2AU02JGH7,2VPL,470,4619.7
19-Oct-22,37573,053RGUBIG,PWX7,330,7009.2
19-Oct-22,37574,7TXVS42RP,RAX5,145,8920.8
19-Oct-22,37575,ZU2Y5FJME,5613,455,0
19-Oct-22,37576,RLL8GHE3D,RT0H,300,15770.7
19-Oct-22,37577,FG2U88WAZ,UYJ6,380,10035.9
19-Oct-22,37578,EXR1UR5HY,6V2L,170,10513.8
19-Oct-22,37579,PA9CK6DFH,GVI3,285,16279.2
19-Oct-22,37580,5D1FHBIPD,R5UV,425,4845
19-Oct-22,37581,20362CKB5,7S3B,440,4263.6
19-Oct-22,37582,IPFADE0Y2,GVI3,150,1938
19-Oct-22,37583,VMIQ6JS5F,J37A,10,30907.4
19-Oct-22,37584,32SQWY5G7,Q8B3,250,3695.45
19-Oct-22,37585,PAQK3ENOL,1HDC,235,10414.45
19-Oct-22,37586,OKVBEL7ZB,5370,35,10414.45
19-Oct-22,37587,MWZJ685JI,VF9F,160,32587.15
19-Oct-22,37588,9Z7FL8MGE,C0AY,240,7054.95
19-Oct-22,37589,AJNZD7FHE,11PY,20,10414.45
19-Oct-22,37590,M0VYNA6CG,LK60,135,4031.4
19-Oct-22,37591,7456MVNFF,5Z4Y,0,6719
19-Oct-22,37592,MAXGRIXB0,6OS8,295,671.9
19-Oct-22,37593,57T8BIAOH,T7DV,205,28891.7
19-Oct-22,37594,WXOVGRXFJ,HPGQ,490,13102.05
19-Oct-22,37595,KJ04V1VVU,JOZP,380,30241.9
19-Oct-22,37596,0IDU0R7V2,YFVR,75,32703.45
19-Oct-22,37597,FN51W1CQK,13AG,315,17582.5
19-Oct-22,37598,GOMUSTV5R,E813,180,14417.65
19-Oct-22,37599,VY8PNS3RQ,5FUU,330,16527.55
19-Oct-22,37600,YB9MR6YV7,IHOT,5,5626.4
19-Oct-22,37601,079ZTRUXR,80VU,260,5978.05
19-Oct-22,37602,TT9CK4BLC,BOKZ,20,28483.65
19-Oct-22,37603,T0TKF03TR,V4FQ,150,18285.8
19-Oct-22,37604,ABA3WI1WQ,ISAW,215,32351.8
19-Oct-22,37605,GT2X1OUXR,NFH9,210,20044.05
19-Oct-22,37606,FWGNDPBTH,AYC7,55,8087.95
19-Oct-22,37607,7IW61Y889,54QE,195,3164.85
19-Oct-22,37608,EO043ALO9,6BY4,310,21450.65
19-Oct-22,37609,9TN6BQZZT,48IT,440,0
19-Oct-22,37610,K6UW5WKV5,TYKB,165,4379.2
19-Oct-22,37611,LESVVOIRL,5T3T,215,9032.1
19-Oct-22,37612,X5O7NFD2Q,I48F,25,17790.5
19-Oct-22,37613,4IL7HY3EC,C8C0,440,17790.5
19-Oct-22,37614,L40OZJTQ9,14CR,255,2737
19-Oct-22,37615,3TXHEFYIX,Z2EN,380,9305.8
19-Oct-22,37616,4OOOW4SZ2,8NZK,475,24906.7
19-Oct-22,37617,BMN5FEG33,ZHOO,85,25180.4
19-Oct-22,37618,P8DVPPPZP,B49S,100,11495.4
19-Oct-22,37619,MLRD11FHP,5Z3W,400,7937.3
19-Oct-22,37620,E2L4NC642,W9UK,335,11478.4
19-Oct-22,37621,CVGKNKJ21,A0HC,430,22239.4
19-Oct-22,37622,ITRQHOTIG,5ID6,195,19011.1
19-Oct-22,37623,D2JW7ZX56,HLEG,5,2869.6
19-Oct-22,37624,QZ7HF3Z8X,0UMT,40,7891.4
19-Oct-22,37625,67ITDRZDN,LPLK,220,358.7
19-Oct-22,37626,YZ9GR61TN,ET1J,130,20445.9
19-Oct-22,37627,VFPU0K9TC,FZK4,230,22956.8
19-Oct-22,37628,0QEKE4G7T,6NVN,415,18293.7
19-Oct-22,37629,Y4KSOXZ5T,48PE,410,1367.3
19-Oct-22,37630,RP39GZAS6,IU6P,320,2299.55
19-Oct-22,37631,XLUNHUKEB,JU36,240,2796.75
19-Oct-22,37632,QY4YNJOC5,JM5T,315,2299.55
19-Oct-22,37633,BYGR6CE2S,4CYX,350,2050.95
19-Oct-22,37634,7IY2DAZNL,6U9S,365,1305.15
19-Oct-22,37635,6JDP848JM,7H9D,140,372.9
19-Oct-22,37636,RHCOCG7TT,LF6J,310,3045.35
19-Oct-22,37637,HDYW08YR4,KGBX,285,994.4
19-Oct-22,37638,6EK472N2Q,Z7YE,460,16523
19-Oct-22,37639,LRPHWFM66,1W19,465,19700.5
19-Oct-22,37640,TMTOSQ5IS,H23E,385,1906.5
19-Oct-22,37641,TOYIMNGL9,XJ4R,375,1271
19-Oct-22,37642,6JUJ25B3N,D7MF,430,15887.5
19-Oct-22,37643,NMJP09L2R,UPPC,55,953.25
19-Oct-22,37644,D1RQOQE01,4QQQ,185,30186.25
19-Oct-22,37645,1OLAL5LA3,KL8T,165,27326.5
19-Oct-22,37646,J6UWEDNRX,JMJH,335,1906.5
19-Oct-22,37647,FT2AXVT5J,6SL3,15,14504.4
19-Oct-22,37648,ZEUBS5DS2,V7KQ,300,39247.2
19-Oct-22,37649,HBFHZGQGD,WCHH,310,23889.6
19-Oct-22,37650,QRRSAVBDF,E57D,490,41806.8
19-Oct-22,37651,PLBLKTHYG,ZCUP,10,14077.8
19-Oct-22,37652,WN40NWY4G,FH82,435,15357.6
19-Oct-22,37653,KBUUB53EE,XBCA,315,29008.8
19-Oct-22,37654,KSO46USQ3,DYBA,75,24742.8
19-Oct-22,37655,0TYK5KEHL,7HVM,390,15357.6
19-Oct-22,37656,S108ELPKR,TFOM,155,3839.4
19-Oct-22,37657,TOYIMNGL9,O7B6,310,34981.2
19-Oct-22,37658,VH2TNHK08,KOTF,60,31995
19-Oct-22,37659,PDNQ9FRPX,G15S,60,40527
19-Oct-22,37660,SRHUMMPHE,H223,100,2559.6
19-Oct-22,37661,FRXZB7SQ3,36WV,275,3765.65
19-Oct-22,37662,JO78AK3N9,IPAQ,50,4689.3
19-Oct-22,37663,CV4T0B3G4,FED6,150,5328.75
19-Oct-22,37664,T6UWIWYAF,VY59,335,4547.2
19-Oct-22,37665,0X4KGCR9Q,BN3B,95,4760.35
19-Oct-22,37666,WSC05A9U3,ZLPR,280,3268.3
19-Oct-22,37667,JPV0L1IFL,3W04,245,213.15
19-Oct-22,37668,NQTGSEERG,M2VR,150,1492.05
19-Oct-22,37669,B0DXP4Y0F,X640,330,4973.5
19-Oct-22,37670,XMY2Q5JEN,7LXK,490,923.65
19-Oct-22,37671,3WY2PU18D,PFMJ,480,3126.2
19-Oct-22,37672,E2M280NM7,OXFP,160,5470.85
19-Oct-22,37673,OND791EYU,YOKP,5,1189
19-Oct-22,37674,PEIZ0J51L,B7BH,45,435
19-Oct-22,37675,509E76CIA,IGA8,165,2523
19-Oct-22,37676,AO5FYYVCE,PUHF,300,1160
19-Oct-22,37677,B5UJ63LPT,6XRG,445,203
19-Oct-22,37678,O2RFCP4Z8,095V,270,2059
19-Oct-22,37679,GAIUI3EN5,U06X,75,2610
19-Oct-22,37680,XJW2Z4JY7,74JI,260,0
19-Oct-22,37681,571C1TZ48,QRTY,285,435
19-Oct-22,37682,OQ5AZXYEX,GAWU,140,783
19-Oct-22,37683,J95VBGBU1,HU1V,300,22817.05
19-Oct-22,37684,PNZO306DT,HWYV,295,20198.7
19-Oct-22,37685,76K42FWNY,6ZWZ,210,6358.85
19-Oct-22,37686,BEP7UHOIU,Z761,360,19824.65
19-Oct-22,37687,BEY8SA5YP,QFFE,5,11969.6
19-Oct-22,37688,U2EZIESNX,K18O,405,24313.25
19-Oct-22,37689,JZ214ZU9N,KZ0L,0,36282.85
19-Oct-22,37690,TGN6JC2EW,SV2R,460,7106.95
19-Oct-22,37691,MCBP0265O,0OVS,120,10847.45
19-Oct-22,37692,KKGDDLD1X,QHPT,280,7252.55
19-Oct-22,37693,I61YTOJNE,LG07,255,7649.95
19-Oct-22,37694,V9YUZ9I10,GE4W,320,2285.05
19-Oct-22,37695,6T3LUVORO,M967,300,3179.2
19-Oct-22,37696,KQ8PVCS69,Q1CX,95,7053.85
19-Oct-22,37697,8R21TSLPX,8W95,345,4768.8
19-Oct-22,37698,3C7E17TR1,OWJL,190,7649.95
19-Oct-22,37699,3MSASW8LU,LCWR,195,2980.5
19-Oct-22,37700,EJS38EWUE,KAQG,95,189.05
19-Oct-22,37701,SGNQ61ZTW,5VFM,300,686.55
19-Oct-22,37702,9T4IJADKR,BC4F,105,398
19-Oct-22,37703,GVW6DVGX9,K585,495,905.45
19-Oct-22,37704,FJJ49Q12Q,CIXQ,0,258.7
19-Oct-22,37705,Z042PDOXN,D3PW,405,557.2
19-Oct-22,37706,4NI0XH0N1,JRSM,255,845.75
19-Oct-22,37707,E87BL58CI,Y1YT,280,517.4
19-Oct-22,37708,Z2SNCCWSM,A82V,215,517.4
19-Oct-22,37709,1HF4KD9QL,BCWM,40,786.05
19-Oct-22,37710,XVAKUVFZT,7I2J,135,208.95
19-Oct-22,37711,6HQDUR52M,E657,165,99.5
19-Oct-22,37712,NBXIPI1TX,A361,145,875.6
19-Oct-22,37713,SRURCODUQ,GCB0,245,646.75
19-Oct-22,37714,GKG0OPKBB,4K1X,280,1130.85
19-Oct-22,37715,EF85VP4TN,AP9Y,420,2477.1
19-Oct-22,37716,W0I2QN94B,EJCN,290,215.4
19-Oct-22,37717,CZGPWYPGD,F24I,265,2046.3
19-Oct-22,37718,ZSV83S6J4,1W8K,315,5169.6
19-Oct-22,37719,ZTSNBM3A1,DXCL,165,161.55
19-Oct-22,37720,R81G92NVE,JEVP,225,3015.6
19-Oct-22,37721,WN2Q27FF3,S1KU,65,2477.1
19-Oct-22,37722,ZAXXVQNQ2,52P1,20,1884.75
19-Oct-22,37723,VK8KYMIZ3,9VST,460,3500.25
19-Oct-22,37724,RN7HC77Z2,UTZ5,450,4092.6
19-Oct-22,37725,CVAUNKDP0,0AGE,5,323.1
19-Oct-22,37726,82DKW8Y6Q,NI0P,290,3607.95
19-Oct-22,37727,76S4RLW0W,75L2,265,1400.1
19-Oct-22,37728,MMJTNFCVZ,A0U4,245,1723.2
19-Oct-22,37729,9E0GX9HJ4,NYRG,310,2530.95
19-Oct-22,37730,NPPFITTZH,UO0U,190,4013.2
19-Oct-22,37731,24C9ZILBD,I3N9,225,3098.8
19-Oct-22,37732,PKB0YV9T5,JBKO,75,1879.6
19-Oct-22,37733,ENKRLJ967,8YUX,40,711.2
19-Oct-22,37734,BD9L24B5R,HON8,295,1320.8
19-Oct-22,37735,QP7N5T342,0S2S,340,4267.2
19-Oct-22,37736,J1X6Q6BQL,J106,455,3860.8
19-Oct-22,37737,S5XJ31GE1,T9XK,375,14834.75
19-Oct-22,37738,80KSPV450,ROH4,15,37298.8
19-Oct-22,37739,TRXHLP576,5YS8,415,32636.45
19-Oct-22,37740,13AAQZ2P1,9WQK,10,2119.25
19-Oct-22,37741,ZH4NNVFCZ,Z33K,235,16106.3
19-Oct-22,37742,V1GHEREKA,LLOQ,275,9324.7
19-Oct-22,37743,JMGU5Z8ZP,9XUO,415,3390.8
19-Oct-22,37744,H4YDHTLBF,VRT2,120,21616.35
19-Oct-22,37745,GK6P4PNEV,1OVT,30,28821.8
19-Oct-22,37746,J2YERFHYM,VUYL,150,39841.9
19-Oct-22,37747,UV58HH7HO,5X9W,25,38146.5
19-Oct-22,37748,FYOBB6420,CO98,440,33060.3
19-Oct-22,37749,VYDNFY2GX,1QCV,35,19497.1
19-Oct-22,37750,RBGVMDCZQ,TNK6,70,38570.35
19-Oct-22,37751,8JWHI7CHT,J7CC,185,32636.45
19-Oct-22,37752,SCJTGXNN2,QELQ,15,11867.8
19-Oct-22,37753,RIPKDCMHI,C5KH,80,3390.8
19-Oct-22,37754,DXCWIN24K,N300,375,13386
19-Oct-22,37755,A5YSSMEB9,KTHL,285,0
19-Oct-22,37756,ERTYDZNG1,HWMU,10,18517.3
19-Oct-22,37757,VMW6T7OJU,9DPQ,120,2677.2
19-Oct-22,37758,YXZPCOGAW,G8VO,310,12939.8
19-Oct-22,37759,01W0377GX,K9NB,140,21640.7
19-Oct-22,37760,LF7K1YE96,INID,365,10931.9
19-Oct-22,37761,2QP72HIDY,GEZQ,25,16955.6
19-Oct-22,37762,HF0CAIMME,7YS5,400,18071.1
19-Oct-22,37763,AVI66830Z,DU1A,150,1115.5
19-Oct-22,37764,357MGRIJP,H9D7,165,19409.7
19-Oct-22,37765,FCNVEQGRZ,42Q7,410,7808.5
19-Oct-22,37766,BDQF20O4S,5044,100,16732.5
19-Oct-22,37767,8GTCR0QA9,452V,165,7071.3
19-Oct-22,37768,S51QFREJZ,KSJ0,30,2880.9
19-Oct-22,37769,I1SFS4WI3,12QE,445,7682.4
19-Oct-22,37770,G227QQ2GU,M0SY,65,7420.5
19-Oct-22,37771,0CWMXIG89,UB64,20,6547.5
19-Oct-22,37772,6VGFSZGEE,KOEW,220,7769.7
19-Oct-22,37773,P2HY8CL2J,EMXV,125,174.6
19-Oct-22,37774,07EJJGWDT,3R61,10,7682.4
19-Oct-22,37775,GHJP8RRQI,OMNY,295,8118.9
19-Oct-22,37776,46NNVK7FE,LY3T,320,14921.25
19-Oct-22,37777,YSOSCHV4A,0RLM,435,14722.3
19-Oct-22,37778,LJDBGOL99,MDP0,445,0
19-Oct-22,37779,5FUUWZF0O,5TVQ,465,6565.35
19-Oct-22,37780,4B1J8C2O6,CW5Q,75,596.85
19-Oct-22,37781,9DDI7G188,F5IS,465,198.95
19-Oct-22,37782,9XBN8ZSPT,2YZ8,285,10544.35
19-Oct-22,37783,TS31FB8VL,KXRU,460,10146.45
19-Oct-22,37784,JINKLAYD6,HV3G,135,1193.7
19-Oct-22,37785,1M3MRP1AB,QSIY,215,16910.75
19-Oct-22,37786,KJJ0WWV0E,UO5R,155,19497.1
19-Oct-22,37787,Z84APVTNM,PTXO,495,17308.65
19-Oct-22,37788,POPOSJYMC,AGHF,195,6366.4
19-Oct-22,37789,F4IN3UPHC,NZSU,25,23080.75
19-Oct-22,37790,JWTL4PBUW,PKT5,110,1498.75
19-Oct-22,37791,2VYSTYEEM,X3I1,295,4496.25
19-Oct-22,37792,U54L6LXOK,NNOT,70,8992.5
19-Oct-22,37793,2DRLJ6SJW,L2HL,355,4196.5
19-Oct-22,37794,6IZJ6FFAX,DW54,205,11390.5
19-Oct-22,37795,J0B3APGAG,RGX8,325,15287.25
19-Oct-22,37796,MCD0RS7G0,48Y3,5,24579.5
19-Oct-22,37797,CK73ZC05E,LFCE,405,26378
19-Oct-22,37798,E41JDS4C5,WX9Y,250,3896.75
19-Oct-22,37799,1WMRNRPSQ,NASL,235,13189
19-Oct-22,37800,VB3TNSZ3U,ZO4V,275,5695.25
19-Oct-22,37801,H7PUJXH8R,2BL3,430,666.5
19-Oct-22,37802,W00X5HSDD,K6EX,320,5798.55
19-Oct-22,37803,Y805DW5NN,XIKL,495,266.6
19-Oct-22,37804,3SRDMEW9Q,5YS8,410,2799.3
19-Oct-22,37805,ZLFLXLPWJ,NK07,135,3932.35
19-Oct-22,37806,Q4I33WAFH,S2N4,315,2799.3
19-Oct-22,37807,A8HPCQLB6,RDQV,420,4732.15
19-Oct-22,37808,4HURG3HU7,ZXT6,295,399.9
19-Oct-22,37809,MYS6K215F,U50W,25,6131.8
19-Oct-22,37810,ZVV2AVSFR,Q5H0,125,1599.6
19-Oct-22,37811,DD8LVCENW,F5W3,85,3065.9
19-Oct-22,37812,ZCC3DKBK0,XHJQ,410,5265.35
19-Oct-22,37813,H20DLP0SG,8AOH,280,5531.95
19-Oct-22,37814,QSQHJIMRP,FBID,405,8954.55
19-Oct-22,37815,FNU8TYF4S,TCJN,475,8321.4
19-Oct-22,37816,ZK8B8OHZ0,B8TI,45,8140.5
19-Oct-22,37817,MZU2NU4UY,MXV5,335,8050.05
19-Oct-22,37818,HBTK7FJ6P,BJC1,20,8773.65
19-Oct-22,37819,RGXJ9Q5T5,QGBI,80,1989.9
19-Oct-22,37820,N4FXFW72O,4GLM,220,994.95
19-Oct-22,37821,2661HYWVI,WBRX,5,4612.95
19-Oct-22,37822,QJ6RAG0FO,U7G3,255,180.9
19-Oct-22,37823,EQHFGJCG2,OZGW,225,3798.9
19-Oct-22,37824,WRUBZH30V,7Y01,260,904.5
19-Oct-22,37825,1MA8HSUQA,9BJX,70,8180.8
19-Oct-22,37826,4UH7O8EJT,1HAL,485,4090.4
19-Oct-22,37827,MJ760CQPI,KHX9,245,6646.9
19-Oct-22,37828,GL4SEQXBM,HEPY,360,9970.35
19-Oct-22,37829,3KEB6EVLO,FNAX,230,17895.5
